version;wahl-behoerde-gs;wahl-datum;wahl-name;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung;stimmzettel-position;partei-kurzname;partei-langname;partei-rgb-wert;partei-typ
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;;;1;Ja;;#32cd32;P
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;;;2;Nein;;#dc3232;P
