version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;404;Stadt Göttingen - 404 Weende-Nord (3);462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;405;Stadt Göttingen - 405 Ernst-Fahlbusch-Straße (4);462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;406;Stadt Göttingen - 406 Universität-Nord (1);462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;407;Stadt Göttingen - 407 Industriegebiet Weende;462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;408;Stadt Göttingen - 408 Theodor-Heuss-Straße;462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;409;Stadt Göttingen - 409 Alt-Weende (1);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;410;Stadt Göttingen - 410 Alt-Weende (2);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;411;Stadt Göttingen - 411 Ernst-Fahlbusch-Straße (1);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;412;Stadt Göttingen - 412 Weende-Nord (1);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;413;Stadt Göttingen - 413 Ernst-Fahlbusch-Straße (2);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;414;Stadt Göttingen - 414 Holtenser Berg (1);461;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;415;Stadt Göttingen - 415 Holtenser Berg (2);461;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;416;Stadt Göttingen - 416 Holtenser Berg (3);461;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;417;Stadt Göttingen - 417 Holtensen (1);451;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;418;Stadt Göttingen - 418 Holtensen (2);451;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;419;Stadt Göttingen - 419 Universität-Nord (2);464;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;420;Stadt Göttingen - 420 Universität-Nord (3);464;W;;;;;
