version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;10;10 Wehringhausen/Kuhlerkamp;1103;1103 Wehringhauser Str. / Philippshöhe;8019;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;10;10 Wehringhausen/Kuhlerkamp;1104;1104 Södingstr.;8020;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;10;10 Wehringhausen/Kuhlerkamp;1105;1105 Feuerwache Mitte;8020;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;10;10 Wehringhausen/Kuhlerkamp;1106;1106 Wilhelmsplatz;8020;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2111;2111 Brockhausen;8021;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2112;2112 Niedernhofstr.;8021;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2113;2113 Hilgenland;8021;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2114;2114 Hagener Str.;8022;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2115;2115 Boele Kirche;8022;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;11;11 Boele/Hengstey/Brockhausen;2116;2116 Allensteiner Str. / Hengstey;8022;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
