version;wahl-behoerde-gs;wahl-datum;wahl-name;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung;stimmzettel-position;partei-kurzname;partei-langname;partei-rgb-wert;partei-typ
0.2;05366004;13.09.2020;Bürgermeisterwahl NRW;;Wahl des/der Bürgermeisters/in;1;CDU;Christlich Demokratische Union Deutschlands;#d60029;P
0.2;05366004;13.09.2020;Bürgermeisterwahl NRW;;Wahl des/der Bürgermeisters/in;6;DIE LINKE;DIE LINKE;#323232;P
