version;wahl-behoerde-gs;wahl-datum;wahl-name;bezirk-nr;bezirk-name;zeitstempel-erfassung;A1;A2;A3;A;B;B1;C;D;D1;D2
0.2;06414000;01.11.2020;Citybahn;99071;B99071 Briefwahlbezirk;;0;0;0;0;354;354;0;354;96;258
0.2;06414000;01.11.2020;Citybahn;99072;B99072 Briefwahlbezirk;;0;0;0;0;669;669;1;668;163;505
0.2;06414000;01.11.2020;Citybahn;99081;B99081 Briefwahlbezirk;;0;0;0;0;533;533;1;532;330;202
0.2;06414000;01.11.2020;Citybahn;99082;B99082 Briefwahlbezirk;;0;0;0;0;602;602;0;602;397;205
0.2;06414000;01.11.2020;Citybahn;99083;B99083 Briefwahlbezirk;;0;0;0;0;503;503;0;503;313;190
0.2;06414000;01.11.2020;Citybahn;99111;B99111 Briefwahlbezirk;;0;0;0;0;611;611;0;611;182;429
0.2;06414000;01.11.2020;Citybahn;99112;B99112 Briefwahlbezirk;;0;0;0;0;555;555;1;554;165;389
0.2;06414000;01.11.2020;Citybahn;99113;B99113 Briefwahlbezirk;;0;0;0;0;397;397;3;394;73;321
0.2;06414000;01.11.2020;Citybahn;99114;B99114 Briefwahlbezirk;;0;0;0;0;374;374;1;373;94;279
0.2;06414000;01.11.2020;Citybahn;99121;B99121 Briefwahlbezirk;;0;0;0;0;761;761;2;759;225;534
0.2;06414000;01.11.2020;Citybahn;99122;B99122 Briefwahlbezirk;;0;0;0;0;522;522;3;519;168;351
0.2;06414000;01.11.2020;Citybahn;99123;B99123 Briefwahlbezirk;;0;0;0;0;573;573;2;571;186;385
0.2;06414000;01.11.2020;Citybahn;99131;B99131 Briefwahlbezirk;;0;0;0;0;508;508;0;508;163;345
0.2;06414000;01.11.2020;Citybahn;99132;B99132 Briefwahlbezirk;;0;0;0;0;474;474;0;474;121;353
0.2;06414000;01.11.2020;Citybahn;99141;B99141 Briefwahlbezirk;;0;0;0;0;749;749;4;745;195;550
0.2;06414000;01.11.2020;Citybahn;99142;B99142 Briefwahlbezirk;;0;0;0;0;840;840;1;839;262;577
0.2;06414000;01.11.2020;Citybahn;99143;B99143 Briefwahlbezirk;;0;0;0;0;584;584;0;584;135;449
0.2;06414000;01.11.2020;Citybahn;99144;B99144 Briefwahlbezirk;;0;0;0;0;627;627;2;625;171;454
0.2;06414000;01.11.2020;Citybahn;99145;B99145 Briefwahlbezirk;;0;0;0;0;657;657;0;657;179;478
0.2;06414000;01.11.2020;Citybahn;99146;B99146 Briefwahlbezirk;;0;0;0;0;597;597;1;596;152;444
0.2;06414000;01.11.2020;Citybahn;99147;B99147 Briefwahlbezirk;;0;0;0;0;451;451;0;451;128;323
0.2;06414000;01.11.2020;Citybahn;99161;B99161 Briefwahlbezirk;;0;0;0;0;629;629;0;629;181;448
0.2;06414000;01.11.2020;Citybahn;99162;B99162 Briefwahlbezirk;;0;0;0;0;533;533;3;530;188;342
0.2;06414000;01.11.2020;Citybahn;99163;B99163 Briefwahlbezirk;;0;0;0;0;619;619;1;618;249;369
0.2;06414000;01.11.2020;Citybahn;99164;B99164 Briefwahlbezirk;;0;0;0;0;527;527;1;526;161;365
0.2;06414000;01.11.2020;Citybahn;99165;B99165 Briefwahlbezirk;;0;0;0;0;514;514;1;513;174;339
0.2;06414000;01.11.2020;Citybahn;99211;B99211 Briefwahlbezirk;;0;0;0;0;380;380;10;370;109;261
0.2;06414000;01.11.2020;Citybahn;99221;B99221 Briefwahlbezirk;;0;0;0;0;102;102;0;102;36;66
0.2;06414000;01.11.2020;Citybahn;99231;B99231 Briefwahlbezirk;;0;0;0;0;359;359;3;356;136;220
0.2;06414000;01.11.2020;Citybahn;99241;B99241 Briefwahlbezirk;;0;0;0;0;316;316;1;315;101;214
0.2;06414000;01.11.2020;Citybahn;99251;B99251 Briefwahlbezirk;;0;0;0;0;598;598;1;597;165;432
0.2;06414000;01.11.2020;Citybahn;99252;B99252 Briefwahlbezirk;;0;0;0;0;563;563;0;563;183;380
0.2;06414000;01.11.2020;Citybahn;99261;B99261 Briefwahlbezirk;;0;0;0;0;420;420;0;420;115;305
0.2;06414000;01.11.2020;Citybahn;99271;B99271 Briefwahlbezirk;;0;0;0;0;754;754;0;754;208;546
0.2;06414000;01.11.2020;Citybahn;99272;B99272 Briefwahlbezirk;;0;0;0;0;588;588;3;585;173;412
0.2;06414000;01.11.2020;Citybahn;99281;B99281 Briefwahlbezirk;;0;0;0;0;472;472;3;469;115;354
0.2;06414000;01.11.2020;Citybahn;99311;B99311 Briefwahlbezirk;;0;0;0;0;449;449;5;444;142;302
0.2;06414000;01.11.2020;Citybahn;99312;B99312 Briefwahlbezirk;;0;0;0;0;412;412;0;412;95;317
0.2;06414000;01.11.2020;Citybahn;99321;B99321 Briefwahlbezirk;;0;0;0;0;569;569;0;569;186;383
0.2;06414000;01.11.2020;Citybahn;99331;B99331 Briefwahlbezirk;;0;0;0;0;284;284;1;283;77;206
0.2;06414000;01.11.2020;Citybahn;99341;B99341 Briefwahlbezirk;;0;0;0;0;469;469;2;467;155;312
0.2;06414000;01.11.2020;Citybahn;99511;B99511 Briefwahlbezirk;;0;0;0;0;86;86;3;83;32;51
0.2;06414000;01.11.2020;Citybahn;99521;B99521 Briefwahlbezirk;;0;0;0;0;618;618;2;616;338;278
0.2;06414000;01.11.2020;Citybahn;99522;B99522 Briefwahlbezirk;;0;0;0;0;650;650;0;650;232;418
0.2;06414000;01.11.2020;Citybahn;99531;B99531 Briefwahlbezirk;;0;0;0;0;482;482;0;482;187;295
0.2;06414000;01.11.2020;Citybahn;99532;B99532 Briefwahlbezirk;;0;0;0;0;608;608;8;600;246;354 
