version;wahl-behoerde-gs;wahl-datum;wahl-name;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung;stimmzettel-position;partei-kurzname;partei-langname;partei-rgb-wert;partei-typ
0.2;05366000;27.09.2020;Landratsstichwahl NRW;;Stichwahl des Landrats;1;CDU;Christlich Demokratische Union Deutschlands;#000000;P
0.2;05366000;27.09.2020;Landratsstichwahl NRW;;Stichwahl des Landrats;2;SPD;Sozialdemokratische Partei Deutschlands;#D60029;P
