version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;02024;020-24 Augustenburg Gemeinschaftsschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;02025;020-25 Herbert-Schweizer-Haus-Begegnungsstätte Grötzingen;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Stupferich;Stupferich;02121;021-21 Gemeindezentrum Stupferich;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Stupferich;Stupferich;02122;021-22 Gemeindezentrum Stupferich;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hohenwettersbach;Hohenwettersbach;02221;022-21 Lustgartenhalle Hohenwettersbach;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hohenwettersbach;Hohenwettersbach;02222;022-22 Lustgartenhalle Hohenwettersbach;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Wolfartsweier;Wolfartsweier;02321;023-21 Hermann-Ringwald-Halle;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Wolfartsweier;Wolfartsweier;02322;023-22 Hermann-Ringwald-Halle;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwettersbach;Grünwettersbach;02421;024-21 Heinz-Barth-Schule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwettersbach;Grünwettersbach;02422;024-22 Kita Dorfwies;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwettersbach;Grünwettersbach;02423;024-23 Rathaus Grünwettersbach;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Palmbach;Palmbach;02521;025-21 Städt. Kindertagesstätte Wettersbach;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Palmbach;Palmbach;02522;025-22 Rathaus Palmbach;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02621;026-21 Merkur Akademie;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02622;026-22 Rathaus Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02623;026-23 Nordschule Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02624;026-24 Schulzentrum Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02625;026-25 Südschule-Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02626;026-26 Waldschule Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02627;026-27 Waldschule Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02628;026-28 Nordschule Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02629;026-29 Schulzentrum Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02630;026-30 Waldschule Neureut;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Neureut;Neureut;02631;026-31 Merkur Akademie;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;02721;027-21 Marylandschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;02722;027-22 Marylandschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;02723;027-23 Marylandschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;02724;027-24 Marylandschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;02725;027-25 Marylandschule;;W;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-Ost;Innenstadt-Ost;03001;030-01 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-Ost;Innenstadt-Ost;03002;030-02 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-West;Innenstadt-West;03003;030-03 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-West;Innenstadt-West;03004;030-04 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-West;Innenstadt-West;03005;030-05 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Innenstadt-West;Innenstadt-West;03006;030-06 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03007;030-07 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03008;030-08 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03009;030-09 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03010;030-10 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03011;030-11 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03012;030-12 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03013;030-13 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südstadt;Südstadt;03014;030-14 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03015;030-15 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03016;030-16 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03017;030-17 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03018;030-18 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03019;030-19 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03020;030-20 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03021;030-21 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03022;030-22 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Südweststadt;Südweststadt;03023;030-23 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03024;030-24 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03025;030-25 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03026;030-26 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03027;030-27 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03028;030-28 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03029;030-29 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03030;030-30 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weststadt;Weststadt;03031;030-31 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordweststadt;Nordweststadt;03032;030-32 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordweststadt;Nordweststadt;03033;030-33 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordweststadt;Nordweststadt;03034;030-34 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordweststadt;Nordweststadt;03035;030-35 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03036;030-36 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03037;030-37 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03038;030-38 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03039;030-39 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03040;030-40 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03041;030-41 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03042;030-42 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oststadt;Oststadt;03043;030-43 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Mühlburg;Mühlburg;03044;030-44 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Mühlburg;Mühlburg;03045;030-45 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Mühlburg;Mühlburg;03046;030-46 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Mühlburg;Mühlburg;03047;030-47 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Mühlburg;Mühlburg;03048;030-48 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Daxlanden;Daxlanden;03049;030-49 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Daxlanden;Daxlanden;03050;030-50 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Daxlanden;Daxlanden;03051;030-51 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Daxlanden;Daxlanden;03052;030-52 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Knielingen;Knielingen;03053;030-53 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Knielingen;Knielingen;03054;030-54 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Knielingen;Knielingen;03055;030-55 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Knielingen;Knielingen;03056;030-56 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwinkel;Grünwinkel;03057;030-57 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwinkel;Grünwinkel;03058;030-58 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwinkel;Grünwinkel;03059;030-59 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grünwinkel;Grünwinkel;03060;030-60 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oberreut;Oberreut;03061;030-61 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Oberreut;Oberreut;03062;030-62 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Beiertheim-Bulach;Beiertheim-Bulach;03063;030-63 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Beiertheim-Bulach;Beiertheim-Bulach;03064;030-64 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Beiertheim-Bulach;Beiertheim-Bulach;03065;030-65 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weiherfeld-Dammerstock;Weiherfeld-Dammerstock;03066;030-66 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weiherfeld-Dammerstock;Weiherfeld-Dammerstock;03067;030-67 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Weiherfeld-Dammerstock;Weiherfeld-Dammerstock;03068;030-68 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rüppurr;Rüppurr;03069;030-69 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rüppurr;Rüppurr;03070;030-70 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rüppurr;Rüppurr;03071;030-71 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rüppurr;Rüppurr;03072;030-72 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rüppurr;Rüppurr;03073;030-73 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Waldstadt;Waldstadt;03074;030-74 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Waldstadt;Waldstadt;03075;030-75 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Waldstadt;Waldstadt;03076;030-76 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Waldstadt;Waldstadt;03077;030-77 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rintheim;Rintheim;03078;030-78 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Rintheim;Rintheim;03079;030-79 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hagsfeld;Hagsfeld;03080;030-80 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hagsfeld;Hagsfeld;03081;030-81 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hagsfeld;Hagsfeld;03082;030-82 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03083;030-83 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03084;030-84 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03085;030-85 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03086;030-86 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03087;030-87 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03088;030-88 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03089;030-89 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03090;030-90 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03091;030-91 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03092;030-92 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Durlach;Durlach;03093;030-93 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;03094;030-94 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;03095;030-95 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Nordstadt;Nordstadt;03096;030-96 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;04001;040-01 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;04002;040-02 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;04003;040-03 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Grötzingen;Grötzingen;04004;040-04 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Stupferich;Stupferich;04005;040-05 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Stupferich;Stupferich;04006;040-06 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hohenwettersbach;Hohenwettersbach;04007;040-07 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Hohenwettersbach;Hohenwettersbach;04008;040-08 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Wolfartsweier;Wolfartsweier;04009;040-09 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
0.3;08212000;23.02.2025;Bundestagswahl 2025;08212000;Stadt Karlsruhe;;;;;;;Wolfartsweier;Wolfartsweier;04010;040-10 Briefwahl;;B;;271;271 Karlsruhe-Stadt;;
